,division,dept_id,section_id,Line,P10A,,,,,,,P1A,,,,,,,P1B,,,,,,,P1C,,,,,,,P2B,,,,,,,P2R,,,,,,,P3,,,,,,,P5,,,,,,,P6,,,,,,,P7,,,,,,,P8,,,,,,,P9,,,,,,,TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5)
,,,,,TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),,,,,,,
,,,,,TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),TOTAL HC,ATTN HC,NORMAL HRS,OT HRS,TOTAL HRS,OT HRS *1.5,TOTAL HRS (WITH OT HRS*1.5),,,,,,,
,CPBU,ENG,MAINT-BPA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0
,,,MAINT-DREA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9.05,9.05,13.575000000000001,13.575000000000001,,,,,,,,,,,,,,,1,1,0,9.05,9.05,13.575000000000001,13.575000000000001
,,PRODUCTION,ASSY-BPA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,55,55,82.5,82.5,10,5,0,55,55,82.5,82.5
,,,ASSY-DREA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,30,0,269.98,269.98,404.97,404.97,,,,,,,,,,,,,,,39,30,0,269.98,269.98,404.97,404.97
,,,ASSY-NANO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,13,0,117.17999999999998,117.17999999999998,175.76999999999998,175.76999999999998,,,,,,,,,,,,,,,36,13,0,117.17999999999998,117.17999999999998,175.76999999999998,175.76999999999998
,,,ASSY-WEBER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,0,77,77,115.5,115.5,9,7,0,77,77,115.5,115.5
,CPBU Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,44,0,396.20999999999987,396.20999999999987,594.3149999999999,594.3149999999999,,,,,,,,20,12,0,132,132,198,198,96,56,0,528.21,528.21,792.315,792.315
,DYBU,ENG,ENG,0,,,,,,,,,,,,,,,,,,,,,,1,1,0,9.3,9.3,13.950000000000001,13.950000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,1,0,9.3,9.3,13.950000000000001,13.950000000000001
,,,MAINT,0,2,1,0,9.05,9.05,13.575000000000001,13.575000000000001,,,,,,,,,,,,,,,8,3,0,27.630000000000003,27.630000000000003,41.44499999999999,41.44499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,0,27.23,27.23,40.845,40.845,,,,,,,,,,,,,,,6,3,0,27,27,40.5,40.5,26,10,0,90.91,90.91,136.36499999999998,136.36499999999998
,,,TEST,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9,9,13.5,13.5,,,,,,,,,,,,,,,,,,,,,,1,1,0,9,9,13.5,13.5
,,PRODUCTION,ASSEMBLY,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0,0
,,,,AB LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,0,27.080000000000002,27.080000000000002,40.620000000000005,40.620000000000005,,,,,,,,,,,,,,,,,,,,,,17,3,0,27.080000000000002,27.080000000000002,40.620000000000005,40.620000000000005
,,,,AMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50,0,451.6699999999997,451.6699999999997,677.5049999999997,677.5049999999997,,,,,,,,,,,,,,,,,,,,,,90,50,0,451.6699999999997,451.6699999999997,677.5049999999997,677.5049999999997
,,,,EC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,83,0,751.8899999999998,751.8899999999998,1127.8349999999991,1127.8349999999991,,,,,,,,,,,,,,,,,,,,,,286,83,0,751.8899999999998,751.8899999999998,1127.8349999999991,1127.8349999999991
,,,,EC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,17,0,154.29,154.29,231.43499999999997,231.43499999999997,,,,,,,,,,,,,,,,,,,,,,108,17,0,154.29,154.29,231.43499999999997,231.43499999999997
,,,,INDIRECT LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,0,108.21999999999998,108.21999999999998,162.33,162.33,,,,,,,,,,,,,,,,,,,,,,15,12,0,108.21999999999998,108.21999999999998,162.33,162.33
,,,,P1C AM09 (FG),,,,,,,,,,,,,,,,,,,,,,111,46,0,415.84,415.84,623.7599999999995,623.7599999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,46,0,415.84,415.84,623.7599999999995,623.7599999999995
,,,,P1C AM09 (SUB ASSY),,,,,,,,,,,,,,,,,,,,,,73,30,0,270.98000000000013,270.98000000000013,406.4699999999999,406.4699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,30,0,270.98000000000013,270.98000000000013,406.4699999999999,406.4699999999999
,,,,P1C FLOORCARE,,,,,,,,,,,,,,,,,,,,,,86,2,0,18.02,18.02,27.03,27.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2,0,18.02,18.02,27.03,27.03
,,,,P1C HP PROJECT (FG),,,,,,,,,,,,,,,,,,,,,,11,5,0,45.2,45.2,67.80000000000001,67.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,0,45.2,45.2,67.80000000000001,67.80000000000001
,,,,P1C HP PROJECT (SUB ASSY),,,,,,,,,,,,,,,,,,,,,,23,12,0,110.05999999999999,110.05999999999999,165.08999999999997,165.08999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,12,0,110.05999999999999,110.05999999999999,165.08999999999997,165.08999999999997
,,,,P1C INDIRECT LINE,,,,,,,,,,,,,,,,,,,,,,6,5,0,45.47,45.47,68.20500000000001,68.20500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,45.47,45.47,68.20500000000001,68.20500000000001
,,,,P9 (FG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,0,0,0,70,0,0,0,0,0,0
,,,,P9 (SUB ASSY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,1,0,9,9,13.5,13.5,138,1,0,9,9,13.5,13.5
,,,,P9 INDIRECT LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,7,0,0,0,0,0,0
,DYBU Total,,,,22,1,0,9.05,9.05,13.575000000000001,13.575000000000001,,,,,,,,,,,,,,,319,104,0,942.4999999999995,942.4999999999995,1413.7499999999998,1413.7499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,169,0,1529.3799999999987,1529.3799999999987,2294.0700000000006,2294.0700000000006,,,,,,,,,,,,,,,221,4,0,36,36,54,54,1090,278,0,2516.929999999999,2516.929999999999,3775.3949999999986,3775.3949999999986
,EMBU,ENG,PROCESS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,22,22,33,33,,,,,,,,,,,,,,,6,2,0,22,22,33,33
,,,TEST,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,7.82,7.82,11.73,11.73,,,,,,,,,,,,,,,2,1,0,7.82,7.82,11.73,11.73
,,PRODUCTION,SUB ASSY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,46,0,444.63,444.63,666.945,666.945,,,,,,,,,,,,,,,69,46,0,444.63,444.63,666.945,666.945
,EMBU Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,49,0,474.44999999999993,474.44999999999993,711.6750000000001,711.6750000000001,,,,,,,,,,,,,,,77,49,0,474.45,474.45,711.6750000000001,711.6750000000001
,FABU,ENG,MAINT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,18,18,27,27,4,2,0,18,18,27,27
,,PRODUCTION,FILTER,P9 (FILTER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,0,0,0,0,0,98,0,0,0,0,0,0
,,,,P9 INDIRECT LINE (FILTER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0
,FABU Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2,0,18,18,27,27,103,2,0,18,18,27,27
,FACILITY,FACILITY,FACILITY,0,,,,,,,,,,,,,,,,,,,,,,4,1,0,11,11,16.5,16.5,2,1,0,11,11,16.5,16.5,,,,,,,,,,,,,,,1,1,0,11,11,16.5,16.5,3,2,0,22,22,33,33,,,,,,,,1,1,0,11,11,16.5,16.5,3,3,0,27.07,27.07,40.605000000000004,40.605000000000004,14,9,0,93.07,93.07,139.605,139.605
,FACILITY Total,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,11,11,16.5,16.5,2,1,0,11,11,16.5,16.5,,,,,,,,,,,,,,,1,1,0,11,11,16.5,16.5,3,2,0,22,22,33,33,,,,,,,,1,1,0,11,11,16.5,16.5,3,3,0,27.07,27.07,40.605000000000004,40.605000000000004,14,9,0,93.07,93.07,139.605,139.605
,HR & ADM,HR & ADM,ADMIN ASST,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0
,,,CLEANER,0,,,,,,,,1,1,0,8,8,12,12,1,1,0,8.98,8.98,13.47,13.47,8,6,0,48,48,72,72,,,,,,,,2,2,0,18.98,18.98,28.47,28.47,,,,,,,,,,,,,,,2,1,0,8,8,12,12,,,,,,,,,,,,,,,2,2,0,16,16,24,24,16,13,0,107.96000000000001,107.96000000000001,161.94,161.94
,,,SECU GUARD,0,,,,,,,,2,1,8,3,11,4.5,12.5,,,,,,,,1,1,8,3,11,4.5,12.5,1,1,8,3,11,4.5,12.5,,,,,,,,2,2,16,6,22,9,25,,,,,,,,1,1,8,3,11,4.5,12.5,,,,,,,,3,3,21,12,33,18,39,,,,,,,,10,9,69,30,99,45,114
,HR & ADM Total,,,,,,,,,,,3,2,8,11,19,16.5,24.5,1,1,0,8.98,8.98,13.47,13.47,12,7,8,51,59,76.5,84.5,1,1,8,3,11,4.5,12.5,2,2,0,18.98,18.98,28.47,28.47,2,2,16,6,22,9,25,,,,,,,,3,2,8,11,19,16.5,24.5,,,,,,,,3,3,21,12,33,18,39,2,2,0,16,16,24,24,29,22,69,137.96,206.96,206.94,275.94
,LOGISTIC,WAREHOUSE,FG,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,11,6,0,53.31,53.31,79.965,79.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,0,47.53,47.53,71.29499999999999,71.29499999999999,1,1,0,8.85,8.85,13.274999999999999,13.274999999999999,,,,,,,,6,3,0,27.02,27.02,40.53,40.53,37,15,0,136.71,136.71,205.06500000000003,205.06500000000003
,,,FILTER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,10.95,10.95,16.424999999999997,16.424999999999997,2,1,0,10.95,10.95,16.424999999999997,16.424999999999997
,,,RECYCLE,0,,,,,,,,,,,,,,,7,1,0,9.27,9.27,13.905,13.905,9,4,0,34.43,34.43,51.645,51.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,9.05,9.05,13.575000000000001,13.575000000000001,,,,,,,,,,,,,,,4,0,0,0,0,0,0,29,6,0,52.75,52.75,79.12500000000001,79.12500000000001
,,,WAREHOUSE,0,,,,,,,,15,11,0,119.92999999999999,119.92999999999999,179.895,179.895,8,4,0,37.18,37.18,55.769999999999996,55.769999999999996,16,13,0,130.01,130.01,195.015,195.015,5,1,0,11,11,16.5,16.5,9,8,40,48,88,72,112,3,1,0,9.28,9.28,13.919999999999998,13.919999999999998,15,9,0,98.97,98.97,148.45499999999998,148.45499999999998,25,12,0,105.18999999999997,105.18999999999997,157.785,157.785,18,11,0,118.74,118.74,178.11,178.11,6,5,25,30,55,45,70,15,0,0,0,0,0,0,135,75,65,708.2999999999998,773.2999999999998,1062.4499999999998,1127.4499999999998
,LOGISTIC Total,,,,,,,,,,,15,11,0,119.92999999999999,119.92999999999999,179.895,179.895,16,5,0,46.449999999999996,46.449999999999996,69.675,69.675,36,23,0,217.75,217.75,326.625,326.625,5,1,0,11,11,16.5,16.5,9,8,40,48,88,72,112,3,1,0,9.28,9.28,13.919999999999998,13.919999999999998,15,9,0,98.97,98.97,148.45499999999998,148.45499999999998,52,18,0,161.76999999999998,161.76999999999998,242.65499999999997,242.65499999999997,19,12,0,127.59,127.59,191.385,191.385,6,5,25,30,55,45,70,27,4,0,37.97,37.97,56.955,56.955,203,97,65,908.7099999999998,973.7099999999998,1363.0649999999998,1428.0649999999998
,MHBU,PRODUCTION,MAINT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,6,11,9,14,,,,,,,,1,1,5,6,11,9,14
,,,MOLDING,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,215,1266.5700000000002,1100.3,2366.87,1650.4499999999998,2917.019999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,81,641.92,278.14,920.0600000000001,417.21000000000004,1059.13,,,,,,,,323,296,1908.49,1378.44,3286.93,2067.66,3976.1499999999987
,,,SUB ASSY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,45,54,99,81,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,44,310.71,176.8,487.51,265.2,575.91,,,,,,,,65,53,355.71,230.8,586.51,346.2,701.91
,,,TOOLING,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,14.02,19.02,21.03,26.03,,,,,,,,3,3,5,14.02,19.02,21.03,26.03
,,QA,MOLDING,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,120,137,257,205.5,325.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,60,63.019999999999996,123.02,94.53,154.53,,,,,,,,38,36,180,200.02,380.02,300.03,480.03
,,,SUB ASSY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,6,16,9,19,,,,,,,,3,3,15,6,21,9,24
,MHBU Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,249,1436.5700000000002,1291.3,2727.87,1936.9499999999998,3373.519999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,143,1032.63,543.98,1576.6100000000001,815.97,1848.6000000000004,,,,,,,,433,392,2469.2,1835.28,4304.48,2752.92,5222.119999999998
,MHBU - TPH,PRODUCTION,ASSEMBLY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,11,0,116.03999999999999,116.03999999999999,174.06,174.06,,,,,,,,,,,,,,,76,11,0,116.03999999999999,116.03999999999999,174.06,174.06
,,QA,ASSEMBLY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0
,MHBU - TPH Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,11,0,116.03999999999999,116.03999999999999,174.06,174.06,,,,,,,,,,,,,,,78,11,0,116.03999999999999,116.03999999999999,174.06,174.06
,NPI,JDM,NL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9.08,9.08,13.620000000000001,13.620000000000001,,,,,,,,,,,,,,,,,,,,,,1,1,0,9.08,9.08,13.620000000000001,13.620000000000001
,NPI Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9.08,9.08,13.620000000000001,13.620000000000001,,,,,,,,,,,,,,,,,,,,,,1,1,0,9.08,9.08,13.620000000000001,13.620000000000001
,PLBU,ENG,TOOLING,0,,,,,,,,15,7,0,64.7,64.7,97.05,97.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,9,54,44.66,98.66,66.99,120.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,16,54,109.36,163.36,164.04,218.04000000000002
,,PRODUCTION,MAINT,0,,,,,,,,3,2,0,22,22,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,45,10,55,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,45,32,77,48,93
,,,MOLDING,0,,,,,,,,157,62,0,678.8600000000001,678.8600000000001,1018.2899999999998,1018.2899999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,189,1602.95,450.86999999999995,2053.8199999999997,676.3050000000001,2279.2549999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,251,1602.95,1129.7300000000002,2732.68,1694.5949999999998,3297.544999999999
,,,SEC OPT,0,,,,,,,,13,12,0,131.82,131.82,197.73,197.73,,,,,,,,,,,,,,,203,37,0,403.09,403.09,604.635,604.635,,,,,,,,,,,,,,,13,6,0,65.96000000000001,65.96000000000001,98.94,98.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,55,0,600.8700000000001,600.8700000000001,901.3050000000001,901.3050000000001
,PLBU Total,,,,,,,,,,,188,83,0,897.3800000000002,897.3800000000002,1346.07,1346.07,,,,,,,,,,,,,,,203,37,0,403.09,403.09,604.635,604.635,,,,,,,,,,,,,,,336,209,1701.95,571.49,2273.4399999999996,857.2350000000001,2559.184999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,329,1701.95,1871.9600000000003,3573.91,2807.9399999999996,4509.889999999999
,QA,QA-CPBU,QA-BPA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,3,0,0,0,0,0,0
,,,QA-DREAME,0,2,2,0,18.04,18.04,27.06,27.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3,2,0,18.04,18.04,27.06,27.06
,,,QA-NANOJET,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9.03,9.03,13.544999999999998,13.544999999999998,,,,,,,,,,,,,,,1,1,0,9.03,9.03,13.544999999999998,13.544999999999998
,,,QA-WEBER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9.02,9.02,13.53,13.53,,,,,,,,,,,,,,,1,1,0,9.02,9.02,13.53,13.53
,,,SQE/IQC,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,1,1,0,9,9,13.5,13.5,4,1,0,9,9,13.5,13.5
,,QA-DYBU,ASSEMBLY,0,,,,,,,,,,,,,,,,,,,,,,10,5,0,47.47,47.47,71.20500000000001,71.20500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,0,65.74,65.74,98.61,98.61,,,,,,,,,,,,,,,9,2,0,19.04,19.04,28.56,28.56,29,13,0,132.25,132.25,198.375,198.375
,,,SQE/IQC,0,,,,,,,,,,,,,,,,,,,,,,9,3,0,29.02,29.02,43.53,43.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,0,38.46,38.46,57.69,57.69,,,,,,,,,,,,,,,7,4,0,37.62,37.62,56.43,56.43,25,11,0,105.1,105.1,157.65,157.65
,,QA-EMBU,SUB ASSY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,33,33,49.5,49.5,,,,,,,,,,,,,,,6,3,0,33,33,49.5,49.5
,,QA-FABU,FILTER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,3,0,0,0,0,0,0
,,,SQE/IQC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,2,0,0,0,0,0,0
,,QA-PLBU,MOLDING,0,,,,,,,,18,10,0,109.57,109.57,164.355,164.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,20,135,78.38,213.38,117.57,252.57000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,30,135,187.95000000000002,322.95,281.925,416.92499999999995
,,,SEC OPT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,22,22,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,22,22,33,33
,,,SQE/IQC,0,,,,,,,,3,1,0,10.85,10.85,16.275,16.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,7.47,7.47,11.205,11.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,18.32,18.32,27.479999999999997,27.479999999999997
